b
-179.872 81.968
b
178.178 -24.2776
178.37 -24.2776
178.37 -24.4695
178.178 -24.4695
178.178 -24.2776
b
177.955 -15.7703
178.082 -15.7703
178.178 -15.8662
178.178 -16.0581
178.082 -16.1541
178.018 -16.1541
177.955 -16.218
177.795 -16.218
177.795 -15.9941
177.859 -15.9302
177.859 -15.8662
177.955 -15.7703
b
177.156 -15.2585
177.347 -15.2585
177.347 -15.4824
177.251 -15.5784
177.092 -15.5784
177.092 -15.4185
177.156 -15.3545
177.156 -15.2585
b
176.996 -25.301
177.124 -25.301
177.315 -25.4929
177.379 -25.4929
177.475 -25.5889
177.475 -25.9407
177.251 -25.9407
177.188 -26.0046
177.124 -26.0046
176.996 -26.1326
176.804 -26.1326
176.74 -26.0686
176.676 -26.0686
176.612 -26.0046
176.325 -26.0046
176.325 -25.7808
176.388 -25.7168
176.388 -25.5889
176.612 -25.365
176.932 -25.365
176.996 -25.301
b
175.781 78.7698
175.941 78.7698
175.941 78.6099
175.845 78.5139
175.685 78.5139
175.685 78.6738
175.781 78.7698
b
174.407 -35.5994
174.567 -35.5994
174.663 -35.6953
174.663 -35.8552
174.503 -35.8552
174.407 -35.7593
174.407 -35.5994
b
174.471 -36.175
174.663 -36.175
174.663 -36.271
174.822 -36.4309
174.95 -36.4309
175.078 -36.5588
175.238 -36.5588
175.238 -36.7827
175.334 -36.8787
175.589 -36.8787
175.621 -36.8467
175.621 -36.4309
175.813 -36.4309
175.813 -36.8467
175.877 -36.9106
175.877 -37.1025
175.941 -37.1665
175.941 -37.2944
176.037 -37.3904
176.229 -37.3904
176.293 -37.4543
176.42 -37.4543
176.612 -37.6462
176.804 -37.6462
176.868 -37.7102
176.996 -37.7102
177.06 -37.7742
177.379 -37.7742
177.443 -37.7102
177.571 -37.7102
177.667 -37.6143
177.667 -37.5503
177.731 -37.4863
177.731 -37.3904
177.827 -37.3904
177.891 -37.3264
178.018 -37.3264
178.082 -37.2625
178.21 -37.2625
178.306 -37.3584
178.306 -37.5503
178.242 -37.6143
178.242 -38.2539
178.146 -38.3499
178.082 -38.3499
178.05 -38.3818
178.05 -38.4778
177.955 -38.4778
177.923 -38.5098
177.923 -38.5737
177.859 -38.6377
177.859 -38.9255
177.699 -38.9255
177.635 -38.8616
177.507 -38.8616
177.443 -38.9255
177.251 -38.9255
177.188 -38.9895
177.124 -38.9895
176.964 -39.1494
176.964 -39.2134
176.9 -39.2773
176.9 -39.4692
176.964 -39.5332
176.964 -40.1089
176.9 -40.1729
176.9 -40.2368
176.708 -40.4287
176.708 -40.5566
176.612 -40.6526
176.548 -40.6526
176.516 -40.6846
176.516 -40.7485
176.388 -40.8765
176.388 -40.9404
176.261 -41.0684
176.261 -41.1323
176.197 -41.1963
176.197 -41.3242
175.973 -41.5481
175.909 -41.5481
175.845 -41.6121
175.781 -41.6121
175.653 -41.74
175.589 -41.74
175.462 -41.8679
175.238 -41.8679
175.238 -41.772
175.142 -41.676
174.918 -41.676
174.918 -41.3882
175.046 -41.2603
175.046 -41.1963
175.174 -41.0684
175.174 -40.9404
175.238 -40.8765
175.238 -40.6846
175.302 -40.6206
175.302 -40.3008
175.142 -40.1409
175.046 -40.1409
175.046 -39.981
174.95 -39.885
174.695 -39.885
174.503 -39.6931
174.439 -39.6931
174.247 -39.5012
174.119 -39.5012
174.055 -39.4373
173.991 -39.4373
173.896 -39.3413
173.896 -39.1174
173.991 -39.1174
174.055 -39.0535
174.183 -39.0535
174.247 -38.9895
174.503 -38.9895
174.599 -38.8936
174.599 -38.8296
174.727 -38.7017
174.727 -38.3179
174.79 -38.2539
174.79 -38.1899
174.854 -38.126
174.854 -37.8701
174.918 -37.8062
174.918 -37.3584
174.854 -37.2944
174.854 -37.1665
174.79 -37.1025
174.79 -36.9106
174.727 -36.8467
174.727 -36.7827
174.663 -36.7188
174.663 -36.5908
174.535 -36.4629
174.535 -36.3989
174.471 -36.335
174.471 -36.175
b
173.704 -34.3201
174.023 -34.3201
174.023 -34.5439
174.055 -34.5759
174.279 -34.5759
174.279 -34.6719
174.311 -34.7039
174.407 -34.7039
174.407 -34.9917
174.343 -35.0557
174.343 -35.1836
174.407 -35.2476
174.407 -35.5354
173.96 -35.5354
173.96 -35.4395
173.768 -35.2476
173.768 -35.1836
173.64 -35.0557
173.64 -34.9917
173.576 -34.9277
173.576 -34.7358
173.704 -34.6079
173.704 -34.3201
b
173.256 -34.1921
173.64 -34.1921
173.64 -34.384
173.48 -34.384
173.416 -34.448
173.256 -34.448
173.256 -34.1921
b
171.978 -6.17554
172.17 -6.17554
172.17 -6.36743
171.978 -6.36743
171.978 -6.17554
b
171.594 -3.93677
171.85 -3.93677
171.85 -4.12866
171.594 -4.12866
171.594 -3.93677
b
171.147 57.4055
171.307 57.4055
171.371 57.3416
171.499 57.3416
171.563 57.2776
171.626 57.2776
171.786 57.1177
171.786 56.9578
171.403 56.9578
171.403 57.1177
171.371 57.1497
171.147 57.1497
171.147 57.4055
b
170.7 -0.93042
170.923 -0.93042
170.987 -0.994385
171.147 -0.994385
171.147 -1.18628
170.987 -1.18628
